"retriever_name","original_question","transformed_query","answer","context_recall","context_precision","faithfulness","answer_relevancy"
"앙상블 검색(Ensemble Search)","심장질환이 있는 반려동물에게 어떤 사료를 급여하는 것이 좋나요?","반려동물 심장질환 사료 추천","-상태 요약:
반려견이 심장질환 진단을 받고 심장 처방 사료를 권장받았으나, 기호성이 낮아 사료를 잘 먹지 않는 상황입니다. 보호자께서는 고기나 야채 등 다른 음식을 주는 것에 대해 혼란을 느끼고 있으며, 직접 사료나 간식을 만들어주고 싶어 하십니다.

-가능한 원인:
심장질환이 있는 반려견에게는 나트륨 함량이 낮고, 심장에 필요한 단백질이 충분히 포함된 사료가 필요합니다. 신장질환 처방 사료는 단백질 함량이 너무 낮아 심장질환만 있는 경우에는 적합하지 않습니다. Royal Canin Cardiac와 같이 나트륨이 제한되고 단백질이 풍부한 심장질환 전용 사료가 권장됩니다. 고기 위주의 식단이나 일반 간식, 나트륨이 높은 음식은 심장에 부담을 줄 수 있으므로 피해야 합니다.

-집에서 관리 방법:
1. 심장질환 전용 사료(예: Royal Canin Cardiac)나 병원에서 권장하는 저나트륨, 고단백 사료만 급여하세요.
2. 간식은 채소류, 과일류, 나트륨 함량이 낮은 반려동물 전용 제품만 소량 제공할 수 있습니다.
3. 사료 기호성이 떨어질 경우, 사료를 미지근한 물에 불려주거나 습식 심장 처방식으로 바꿔보는 것도 도움이 될 수 있습니다.

-병원 방문 시기:
사료를 2~3일 이상 전혀 먹지 않거나, 식욕부진이 지속될 때, 체중이 급격히 줄거나 무기력, 호흡곤란, 기침, 실신 등의 증상이 나타나면 즉시 병원에 방문해야 합니다. 또한, 처방받은 약물 복용 후 이상 반응이 있거나, 소변·대변에 변화가 있을 때도 수의사 상담이 필요합니다.

-출처(참고한 모든 문서)
서적 - 임상가를 위한 소동물 내과질환의 진단과 치료지침 (저자: 현창백)
상담기록 - 노령견/내과/기타","1.0","0.99999999995","0.65","0.7521980946800828"
"앙상블 검색(Ensemble Search)","강아지 소변에서 갈색 찌꺼기가 보이면 어떻게 해야 하나요?","강아지 소변 갈색 찌꺼기 원인 대처법","-상태 요약:
보호자님 반려견의 소변에서 갈색 찌꺼기나 이물질이 관찰되고 있습니다. 최근 생리 이후 증상이 나타났으며, 방광염이나 자궁축농증 등 비뇨기계 질환이 의심될 수 있습니다.

-가능한 원인:
문서에 따르면, 소변에서 갈색 찌꺼기가 보이는 경우 방광염, 혈뇨, 자궁축농증 등 다양한 비뇨기계 질환이 원인일 수 있습니다. 특히 생리 이후라면 자궁에서 유래한 분비물이 소변에 섞여 나올 수 있으며, 방광염의 경우에도 갈색 이물질이나 피 찌꺼기가 소변에 나타날 수 있습니다. 또한, 자궁축농증은 매우 응급을 요하는 질환으로, 소변에서 갈색 분비물이 보일 수 있습니다. 염화칼슘을 소량 핥아먹은 것과의 직접적인 연관성은 문서에 언급되어 있지 않습니다.

-집에서 관리 방법:
문서에서는 집에서 할 수 있는 구체적인 관리 방법에 대해 안내하고 있지 않습니다.

-병원 방문 시기:
소변에서 갈색 찌꺼기, 혈뇨, 고름 같은 이물질이 반복적으로 관찰된다면 즉시 동물병원을 방문해야 합니다. 특히 자궁축농증이 의심되는 경우 신속한 수술이 필요하므로, 지체하지 말고 진료를 받으셔야 합니다. 방광염 역시 재발이 잦고, 증상이 지속되거나 악화될 경우 추가 진단과 치료가 필요합니다. 소변 색 변화, 이물질, 혈뇨, 고름, 식욕 저하, 무기력, 구토 등 전신 증상이 동반된다면 응급 상황일 수 있으니 바로 내원하시기 바랍니다.

-출처(참고한 모든 문서)
상담기록 - 노령견/내과/방광염, 상담기록 - 자견/내과/기타, 상담기록 - 성견/내과/방광염, 상담기록 - 노령견/외과/자궁축농증","1.0","0.8874999999778125","0.9444444444444444","0.6973244835916018"
"앙상블 검색(Ensemble Search)","말티즈의 평균적인 체중 범위는 어떻게 되나요?","말티즈 평균 체중 범위","-상태 요약:
말티즈의 평균 체중 범위에 대해 궁금해하셨습니다. 여러 상담 기록에서 말티즈의 정상 체중에 대한 다양한 수치가 제시되고 있습니다.

-가능한 원인:
문서에 따르면, 말티즈의 평균 체중은 대개 2kg에서 4kg 사이로 나타나며, 일부 기록에서는 3kg에서 4kg, 또는 3.5kg에서 4kg이 이상적이라고 안내하고 있습니다. 개체별로 골격 크기와 체형에 따라 정상 체중이 다를 수 있으니, 정확한 평가는 수의사의 진단이 필요합니다.

-집에서 관리 방법:
집에서 체중을 주기적으로 체크하고, 질 좋은 단백질이 풍부한 사료를 제공하며, 간식은 하루 식사량의 10% 이내로 제한해 주세요. 규칙적인 운동과 양치질을 실천하여 전반적인 건강을 유지하는 것도 중요합니다.

-병원 방문 시기:
체중이 평균 범위보다 현저히 낮거나 높을 경우, 또는 체중 변화가 갑자기 발생할 경우에는 반드시 동물병원을 방문하여 건강 상태를 점검받으시기 바랍니다. 특히 식욕 저하, 무기력, 소화기 증상 등 다른 이상 증상이 동반된다면 신속한 진료가 필요합니다.

-출처(참고한 모든 문서)
상담기록 - 성견/내과/기타, 상담기록 - 자견/내과/기타, 상담기록 - 자견/피부과/기타","0.0","0.8349999999833","0.8823529411764706","0.6999261299888041"
"앙상블 검색(Ensemble Search)","강아지의 심박수는 어떻게 측정하나요?","강아지 심박수 측정 방법","-상태 요약:
보호자님께서는 강아지의 심박수를 정확하게 측정하는 방법에 대해 문의하셨습니다.

-가능한 원인:
문서에 해당 정보가 없습니다.

-집에서 관리 방법:
강아지의 심박수는 청진기를 이용해 왼쪽 가슴에 대고 측정하는 것이 가장 정확합니다. 15초 동안 심장 박동 수를 센 뒤 4를 곱하면 1분당 심박수를 쉽게 계산할 수 있습니다. 측정 시 강아지가 깨어 있고, 주의가 집중된 상태에서 진행하는 것이 바람직합니다.

-병원 방문 시기:
심박수가 비정상적으로 낮거나 높게 측정되고, 고열, 무기력, 호흡 곤란 등의 증상이 동반된다면 즉시 병원에 방문하셔야 합니다. 또한, 심박수 이상이 지속되거나 상태가 나빠질 경우 조기에 수의사 상담이 필요합니다.

-출처(참고한 모든 문서)
상담기록 - 성견/내과/기타, 상담기록 - 노령견/내과/기타","1.0","0.9999999999","0.75","0.9121332525579923"
"앙상블 검색(Ensemble Search)","치과 스태프가 오염을 줄이기 위해 반드시 착용해야 하는 개인 보호 장구는 무엇인가요?","치과 스태프 필수 개인 보호 장구 종류 오염 예방","-상태 요약:
치과 치료 시 초음파 및 음파 스케일러 등에서 심각한 양의 세균 에어로졸이 발생할 수 있습니다. 이로 인해 치과 스태프는 감염 위험에 노출될 수 있습니다.

-가능한 원인:
치과 치료 과정에서 환자의 입과 전동 핸드피스의 물관에서 전염성 미생물이 공급되어 에어로졸 형태로 퍼질 수 있습니다. 이러한 오염을 방지하기 위해 개인 보호 장구 착용이 필수적입니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
세계 소동물 수의사회 글로벌 치과 가이드라인 (저자: 이성동)","1.0","0.9999999999","0.7777777777777778","0.0"
"앙상블 검색(Ensemble Search)","방광 결석이 식이 요법이나 약물로 녹을 수 있나요?","방광 결석 식이요법 약물 치료 효과","-상태 요약:
방광 결석은 결석의 종류에 따라 식이요법이나 약물 치료로 녹일 수 있는 경우와 그렇지 않은 경우가 있습니다. 결석의 크기, 성분, 동반 증상에 따라 치료 방법이 달라집니다.

-가능한 원인:
방광 결석은 주로 스트루바이트(삼인산마그네슘암모늄)와 칼슘옥살레이트 결석이 대표적입니다. 스트루바이트 결석은 식이 변화(특수 처방식)로 녹일 수 있는 경우가 많으나, 칼슘옥살레이트 결석은 자연적으로 녹지 않아 수술적 제거가 필요합니다. 결석이 방광벽을 자극해 염증이나 혈뇨, 통증을 유발할 수 있습니다.

-집에서 관리 방법:
1. 수의사의 처방에 따라 결석의 종류에 맞는 처방식을 꾸준히 급여해 주세요.
2. 반려견이 충분히 물을 마실 수 있도록 신선한 물을 자주 제공해 주세요.
3. 증상(혈뇨, 배뇨 곤란 등)이나 식이 변화에 따른 반응을 기록해 두면 관리에 도움이 됩니다.

-병원 방문 시기:
소변을 12시간 이상 보지 못하거나, 배가 심하게 부풀고 통증을 호소하는 경우, 정상적인 배뇨 자세를 취해도 소변이 나오지 않는 경우는 응급상황이므로 즉시 병원에 방문해야 합니다. 반복적인 혈뇨, 방광벽 비후, 통증, 빈뇨 등의 증상이 지속될 때도 수의사의 진료가 필요합니다. 결석의 크기가 크거나 식이요법에 반응하지 않는 경우, 수술적 제거가 필요할 수 있습니다.

-출처(참고한 모든 문서)
상담기록 - 성견/외과/방광결석, 상담기록 - 자견/내과/방광결석, 상담기록 - 자견/외과/방광염, 상담기록 - 노령견/외과/방광염, 상담기록 - 노령견/외과/방광결석","","0.9999999999875","0.95","0.5129117239390296"
"앙상블 검색(Ensemble Search)","노신경 병변이 있을 때 나타날 수 있는 임상증상은 무엇인가요?","노신경 병변 임상증상","-상태 요약:
노신경 병변이 발생하면, 반려견은 앞발목뼈를 펴는 능력이 없어지고, 팔꿈치에서 먼쪽(전완부)의 등쪽 면에 감각 변화가 나타날 수 있습니다. 병변의 위치가 몸 쪽에 가까울수록 다리의 뻗침에도 영향을 줄 수 있습니다.

-가능한 원인:
노신경 병변은 주로 해당 다리에 가해진 외상에 의해 발생하며, 위앞다리뼈의 골절과 빈번하게 연관되어 있습니다. 문서에 따르면 다양한 병인론이 있을 수 있지만, 외상이 가장 일반적인 원인입니다.

-집에서 관리 방법:
문서에 따르면 물리치료가 영향받은 다리의 기능적 회복을 위한 주요 치료법으로 제시되어 있습니다. 그러나 구체적인 집에서의 관리 방법은 문서에 언급되어 있지 않습니다.

-병원 방문 시기:
노신경 병변이 의심되는 경우(앞발목뼈를 펴지 못하거나, 전완부의 감각 변화가 보일 때)에는 신경 손상 및 골절 등 심각한 손상이 동반될 수 있으므로 즉시 동물병원을 방문하여 정확한 진단과 치료를 받으셔야 합니다. 응급 증상(다리의 완전한 마비, 극심한 통증, 다리의 변형 등)이 보이면 지체 없이 병원에 내원하셔야 합니다.

-출처(참고한 모든 문서)
서적 - 수의사와 보호자가 함께 보는 반려동물 아틀라스 시리즈- 신경계질환 (저자: 권오경 감수)","1.0","0.9999999999","0.4166666666666667","0.6323642085568559"
"앙상블 검색(Ensemble Search)","부신피질기능항진증(HAC)이 있는 개에서 높은 리파아제 농도는 어떤 임상적 의미를 가질 수 있나요?","부신피질기능항진증 개 리파아제 상승 임상적 의미","-상태 요약:
부신피질기능항진증(HAC)이 있는 개에서 췌장 리파아제(특히 Spec cPL, DGGR 리파아제) 수치가 상승하는 경우가 보고되었습니다. 하지만 임상적으로 췌장염의 증상이나 초음파 소견이 없는 경우도 많습니다.

-가능한 원인:
문헌에 따르면, HAC가 있는 개에서 췌장 리파아제 농도의 증가는 임상적 췌장염이 아닌, 무증상 췌장 손상 또는 경미한 염증을 반영할 가능성이 높다고 설명하고 있습니다. 외인성 스테로이드 투여 시에도 리파아제 수치가 경미하게만 증가하는 경향이 있어, 리파아제 상승이 반드시 임상적 췌장염을 의미하지는 않습니다. 또한, 고중성지방혈증 등 대사 이상이 이러한 변화에 영향을 줄 수 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
췌장 리파아제 수치 상승만으로 임상적 췌장염을 단정할 수 없으나, 구토, 식욕부진, 복통, 무기력 등 췌장염이 의심되는 임상 증상이 동반된다면 즉시 동물병원에 방문해야 합니다. 무증상이라도 리파아제 수치가 지속적으로 상승하거나, 전신 상태가 악화되는 경우에는 추가적인 진단과 관리가 필요합니다.

-출처(참고한 모든 문서)
서적 - 건강한 개 및 만성 신장 질환이 있는 개의 조기 신장 질환에 대한 소변 알부민 대 크레아티닌 비율의 진단 검증 (저자: 최동준, 윤태식, 이도희, 구윤회, 김하현)
서적 - 44. 개 췌장염의 병인, 위험 요인 및 발병기전에 대한 새로운 통찰력 (저자: 이임수)","1.0","0.9166666666361111","0.5833333333333334","0.6948545766868635"
"앙상블 검색(Ensemble Search)","목 부분을 다른 강아지에게 물린 말티즈를 어떻게 치료해야 하나요?","강아지 목 물림 응급처치 치료 방법","-상태 요약:
강아지가 산책 중 또는 집에서 다른 개에게 목 부위를 물리는 사고를 겪은 상황입니다. 목 부위는 중요한 혈관과 기관이 밀집해 있어 상처가 겉으로 보이는 것보다 더 깊거나 심각할 수 있습니다.

-가능한 원인:
목 부위 교상은 다른 개의 이빨에 의해 피부와 피하조직, 심할 경우 근육이나 혈관, 신경까지 손상될 수 있습니다. 개의 구강 내에는 다양한 세균이 존재하므로, 감염 위험이 매우 높고, 심한 경우 패혈증 등 전신적 합병증이 발생할 수 있습니다. 또한, 겉으로 보이는 상처보다 더 깊은 조직 손상이나 골절, 흉강 손상 등이 동반될 수 있습니다.

-집에서 관리 방법:
1. 상처 부위를 깨끗한 물이나 식염수로 부드럽게 세척한 후, 가정용 소독제로 소독해 주세요.
2. 출혈이 있다면 깨끗한 거즈나 천으로 상처 부위를 부드럽게 눌러 지혈해 주세요.
3. 상처 부위를 만지거나 자극하지 않도록 주의하고, 반려견이 핥거나 긁지 못하게 보호해 주세요.

-병원 방문 시기:
상처가 깊거나 출혈이 멈추지 않거나, 통증이 심하거나, 상처 주변이 붓고 열감이 있거나, 고름이 보이는 경우에는 즉시 동물병원에 내원해야 합니다. 목 부위는 흉강과 가까워 감염이 치명적일 수 있으므로, 방사선이나 초음파 등 추가 검사가 필요할 수 있습니다. 심한 경우 패혈증 등 응급상황이 발생할 수 있으니, 가능한 한 빨리 전문적인 진료를 받으시기 바랍니다.

-출처(참고한 모든 문서)
상담기록 - 노령견/외과/기타, 상담기록 - 자견/외과/골절","1.0","0.8055555555287036","0.75","0.7088275425379322"
"앙상블 검색(Ensemble Search)","뇌전증 진단 평가에서 구조적 MRI 검사는 어떤 목적으로 사용되나요?","뇌전증 진단 구조적 MRI 검사 목적","-상태 요약:
보호자님께서는 반려견의 뇌전증 진단에서 구조적 MRI 검사의 목적에 대해 문의하셨습니다.

-가능한 원인:
구조적 MRI 검사는 반려견의 발작 원인 중 근본적인 구조적 병변(예: 뇌의 형태학적 또는 병리학적 이상)이 있는지 확인하거나 배제하기 위해 시행됩니다. 또한, 뇌전증의 병태생리학적(기능적) 기전을 조사하고 뇌전증 병소를 확인하는 데 목적이 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
서적 - 개와 고양이의 실전 뇌전증 관리 (저자: 현창백 역)","1.0","0.999999999975","0.625","0.6936820684612289"
