"retriever_name","original_question","transformed_query","answer","context_recall","context_precision","faithfulness","answer_relevancy"
"앙상블 검색(Ensemble Search)","심장질환이 있는 반려동물에게 어떤 사료를 급여하는 것이 좋나요?","반려동물 심장질환 사료 추천","-상태 요약:
심장질환이 있는 반려견의 식이 관리에 대해 고민하고 계시며, 시중 사료의 기호성 문제와 직접 식단을 준비할 수 있는지에 대해 문의하셨습니다. 또한, 고기 위주의 식단이나 일반 간식이 심장질환에 적합한지에 대한 우려도 있으십니다.

-가능한 원인:
심장질환이 있는 반려견에게는 나트륨 함량이 낮고, 심장에 필요한 단백질이 충분히 포함된 사료가 권장됩니다. 신장질환 처방식은 단백질 함량이 너무 낮아 심장질환만 있는 경우에는 적합하지 않습니다. Royal Canin Cardiac와 같이 나트륨이 제한된 심장질환 전용 사료가 대표적으로 추천됩니다. 고기만을 위주로 급여하거나, 일반 간식·사람 음식은 심장질환 관리에 적합하지 않으므로 피해야 합니다.

-집에서 관리 방법:
1. 심장질환 전용 처방 사료(예: Royal Canin Cardiac)만을 급여하시고, 기호성이 떨어질 경우 다양한 심장질환 전용 사료 샘플을 시도해 보시는 것이 좋습니다.
2. 간식은 반드시 나트륨 함량이 낮고, 심장질환 환용으로 시판되는 제품만을 선택해 주세요.
3. 직접 간식을 만들고 싶으시다면, 채소류·과일류 중 나트륨이 낮은 재료를 소량 사용하되, 반드시 수의사와 상담 후 급여하시기 바랍니다.

-병원 방문 시기:
사료를 2~3일 이상 전혀 먹지 않거나, 식욕부진이 지속될 경우, 또는 체중 감소, 무기력, 호흡곤란, 기침, 실신 등의 증상이 동반된다면 즉시 병원에 방문하셔야 합니다. 심장질환 환자는 식이 변화에 매우 민감하므로, 사료 거부가 지속되면 반드시 수의사의 진료가 필요합니다.

-출처(참고한 모든 문서)
서적 - 임상가를 위한 소동물 내과질환의 진단과 치료지침 (저자: 현창백)
상담기록 - 노령견/내과/기타","1.0","0.99999999995","0.5652173913043478","0.7959483760791844"
"앙상블 검색(Ensemble Search)","강아지 소변에서 갈색 찌꺼기가 보이면 어떻게 해야 하나요?","강아지 소변 갈색 찌꺼기 원인 대처법","-상태 요약:  
강아지의 소변에서 갈색 찌꺼기나 이물질이 관찰되고 있습니다. 이러한 증상은 최근 생리 이후 혹은 방광염, 자궁축농증 등과 연관되어 나타날 수 있습니다.

-가능한 원인:  
문서에 따르면, 소변에서 갈색 찌꺼기가 보이는 원인으로는 방광염, 혈뇨, 자궁축농증 등이 있을 수 있습니다. 방광염의 경우 소변에 이물질이나 피 찌꺼기가 섞여 나올 수 있으며, 자궁축농증이 있을 때도 소변과 함께 자궁에서 유래한 분비물이 섞여 나올 수 있습니다. 또한, 혈뇨 역시 갈색 소변의 원인이 될 수 있습니다. 염화칼슘 섭취와의 직접적인 연관성에 대해서는 문서에 해당 정보가 없습니다.

-집에서 관리 방법:  
1. 강아지의 소변 색, 양, 이물질 유무를 매일 관찰하고 기록해 주세요.  
2. 충분한 수분 섭취를 유도해 주세요.  
3. 처방받은 약이 있다면 수의사의 지시에 따라 정확히 복용시키세요.

-병원 방문 시기:  
소변에서 갈색 찌꺼기, 혈뇨, 고름 등이 반복적으로 관찰되거나 증상이 지속된다면 즉시 동물병원을 방문해야 합니다. 특히 자궁축농증이 의심되는 경우(생리 후, 분비물 동반, 전신 상태 저하 등)는 신속한 수술이 필요한 응급 상황이므로 지체하지 말고 병원에 내원해야 합니다. 방광염 역시 재발이 잦고, 치료 후에도 증상이 지속되면 추가 진단과 치료가 필요합니다.

-출처(참고한 모든 문서):  
상담기록 - 노령견/내과/방광염  
상담기록 - 자견/내과/기타  
상담기록 - 성견/내과/방광염  
상담기록 - 노령견/외과/자궁축농증","1.0","0.8874999999778125","0.6818181818181818","0.7186835410992352"
"앙상블 검색(Ensemble Search)","말티즈의 평균적인 체중 범위는 어떻게 되나요?","말티즈 평균 체중 범위","-상태 요약:
말티즈의 평균 체중 범위에 대해 문의주셨습니다. 문서에서는 말티즈의 평균 체중이 3kg에서 4kg, 또는 3.5kg에서 4kg, 일부에서는 3kg 정도로 안내되고 있습니다.

-가능한 원인:
문서에 따르면 말티즈의 체중은 개체별 골격 크기에 따라 다를 수 있으며, 평균 체중에 미치지 않는 경우도 정상일 수 있습니다. 체중이 평균보다 낮거나 높을 경우, 영양 섭취 부족, 만성 질환, 운동 부족 등 다양한 원인이 있을 수 있습니다.

-집에서 관리 방법:
집에서는 고품질의 사료를 적절한 양으로 제공하고, 간식은 하루 식사량의 10% 이내로 제한하는 것이 좋습니다. 규칙적인 운동과 주기적인 체중 체크, 그리고 일상 관리를 꾸준히 이어가며, 필요시 경과를 사진이나 일지로 기록해 주세요.

-병원 방문 시기:
체중이 평균 범위에서 크게 벗어나거나, 갑작스러운 체중 변화, 식욕 저하, 무기력, 만성적인 설사 등 건강 이상이 의심되는 경우에는 반드시 동물병원에서 수의사의 진료를 받으시기 바랍니다. 특히 체중 감소가 지속되거나, 다른 증상이 동반될 때는 빠른 상담이 필요합니다.

-출처(참고한 모든 문서)
상담기록 - 성견/내과/기타, 상담기록 - 자견/내과/기타, 상담기록 - 자견/피부과/기타","0.0","0.8349999999833","0.875","0.6909961429560103"
"앙상블 검색(Ensemble Search)","강아지의 심박수는 어떻게 측정하나요?","강아지 심박수 측정 방법","-상태 요약:
보호자님께서는 강아지의 심박수를 정확하게 측정하는 방법에 대해 문의하셨습니다.

-가능한 원인:
문서에 따르면, 강아지의 심박수는 청진기를 이용하여 왼쪽 가슴에 대고 측정하는 것이 일반적입니다. 1분 동안의 심박수를 직접 세거나, 15초간 박동 수를 센 뒤 4를 곱하여 1분당 심박수를 추정할 수 있습니다. 심박수는 교감/부교감신경의 영향, 심장의 전부하·수축력·후부하 등 다양한 요인에 의해 변동될 수 있습니다.

-집에서 관리 방법:
1. 강아지가 편안한 상태에서 왼쪽 가슴에 손이나 청진기를 대고 박동을 세어보세요.
2. 15초 동안 박동 수를 센 뒤 4를 곱해 1분당 심박수를 계산할 수 있습니다.
3. 심박수 측정 시 자극을 최소화하고, 환경을 조용하게 유지해 주세요.

-병원 방문 시기:
심박수가 비정상적으로 낮거나 높게 측정되고, 무기력, 호흡 곤란, 고열 등의 증상이 동반된다면 즉시 동물병원을 방문하셔야 합니다. 또한, 심박수 변화가 지속되거나 상태가 악화될 경우 조기에 수의사 상담이 필요합니다.

-출처(참고한 모든 문서)
상담기록 - 성견/내과/기타, 서적 - 증례로 보는 소동물 심장학 2판 (저자: 현창백 2e), 상담기록 - 노령견/내과/기타","1.0","0.9999999999","0.6666666666666666","0.8571327492727566"
"앙상블 검색(Ensemble Search)","치과 스태프가 오염을 줄이기 위해 반드시 착용해야 하는 개인 보호 장구는 무엇인가요?","치과 스태프 필수 개인 보호 장구 종류 오염 예방","-상태 요약:
보호자님께서는 치과 치료 시 스태프가 착용해야 하는 필수 개인 보호 장구와 오염 예방 방법에 대해 문의하셨습니다.

-가능한 원인:
치과 치료 과정에서 초음파 및 음파 스케일러 등 기구 사용 시 심각한 양의 세균 에어로졸이 발생할 수 있으며, 이는 환자의 입과 장비의 물관을 통해 전염성 미생물이 공급될 수 있습니다. 따라서 오염 예방이 매우 중요합니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
세계 소동물 수의사회 글로벌 치과 가이드라인 (저자: 이성동)","1.0","0.9999999999","0.625","0.9423000173385747"
"앙상블 검색(Ensemble Search)","방광 결석이 식이 요법이나 약물로 녹을 수 있나요?","방광 결석 식이요법 약물 치료 효과","-상태 요약:
방광 결석은 결석의 종류에 따라 식이요법이나 약물 치료로 녹일 수 있는 경우와 그렇지 않은 경우가 있습니다. 결석의 크기, 성분, 동반 증상에 따라 치료 방법이 달라집니다.

-가능한 원인:
방광 결석은 주로 스트루바이트(삼인산마그네슘암모늄)와 칼슘옥살레이트 결석이 대표적입니다. 스트루바이트 결석은 식이 변화(특수 처방식)로 소변을 산성화시켜 녹일 수 있지만, 칼슘옥살레이트 결석은 자연적으로 녹지 않아 수술적 제거가 필요합니다. 결석이 방광벽을 자극해 방광염, 혈뇨, 통증, 빈뇨 등의 증상을 유발할 수 있습니다.

-집에서 관리 방법:
1. 수의사의 처방에 따라 결석의 종류에 맞는 처방식을 꾸준히 급여해 주세요.
2. 반려견이 충분히 물을 마실 수 있도록 신선한 물을 자주 제공해 주세요.
3. 증상(혈뇨, 배뇨 곤란 등)이나 식이 변화에 따른 반응을 기록해 두면 관리에 도움이 됩니다.

-병원 방문 시기:
결석의 크기가 크거나, 혈뇨·통증·빈뇨 등 증상이 반복될 경우, 또는 수컷에서 소변이 전혀 나오지 않거나 배뇨 자세만 취하고 소변이 나오지 않는 경우는 응급상황이므로 즉시 병원에 방문해야 합니다. 결석의 종류에 따라 식이요법만으로 해결되지 않는 경우 수술이 필요할 수 있으니, 정기적으로 수의사와 상담하며 관리 방침을 결정하는 것이 중요합니다.

-출처(참고한 모든 문서)
상담기록 - 성견/외과/방광결석, 상담기록 - 자견/내과/방광결석, 상담기록 - 자견/외과/방광염, 상담기록 - 노령견/외과/방광염","1.0","0.9999999999875","1.0","0.5948706005538534"
"앙상블 검색(Ensemble Search)","노신경 병변이 있을 때 나타날 수 있는 임상증상은 무엇인가요?","노신경 병변 임상증상","-상태 요약:
노신경 병변이 발생하면 반려견의 다리 기능에 문제가 생길 수 있습니다. 특히 앞발목뼈를 펴지 못하거나, 팔꿈치에서 먼쪽(원위부) 등쪽 면의 감각 변화가 나타날 수 있습니다.

-가능한 원인:
노신경 병변은 주로 해당 다리에 가해진 외상(예: 골절)과 연관되어 발생합니다. 위앞다리뼈의 골절과 자주 동반되며, 병변의 위치가 몸 쪽에 가까울수록 다리의 뻗침 기능에도 영향을 줄 수 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
다리 기능의 상실, 감각 변화, 앞발목뼈를 펴지 못하는 증상이 보이면 신경 손상 가능성이 있으므로 즉시 동물병원에서 진료를 받아야 합니다. 조기 진단과 치료가 예후에 매우 중요합니다.

-출처(참고한 모든 문서)
서적 - 수의사와 보호자가 함께 보는 반려동물 아틀라스 시리즈- 신경계질환 (저자: 권오경 감수)","1.0","0.9999999999","0.8181818181818182","0.0"
"앙상블 검색(Ensemble Search)","부신피질기능항진증(HAC)이 있는 개에서 높은 리파아제 농도는 어떤 임상적 의미를 가질 수 있나요?","부신피질기능항진증 개 리파아제 상승 임상적 의미","-상태 요약:
부신피질기능항진증(HAC)이 있는 개에서 췌장 리파아제(예: Spec cPL, DGGR 리파아제) 수치가 상승하는 경우가 보고되었습니다. 하지만 임상적으로 췌장염의 증상이나 초음파 소견이 없는 경우도 많습니다.

-가능한 원인:
문헌에 따르면, HAC가 있는 개에서 췌장 리파아제 농도의 증가는 임상적 췌장염이 아닌, 무증상 췌장 손상 또는 경미한 염증을 반영할 가능성이 높다고 설명하고 있습니다. 외인성 스테로이드 투여 시에도 리파아제 수치가 경미하게만 증가하는 경향이 있어, 리파아제 상승이 반드시 임상적 췌장염을 의미하지는 않습니다. 또한, 고중성지방혈증 등 대사 이상이 이러한 변화에 영향을 줄 수 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
췌장 리파아제 수치가 상승했더라도 임상적 췌장염(구토, 심한 복통, 식욕부진, 무기력 등)의 증상이 없다면 즉각적인 응급 상황은 아닐 수 있습니다. 그러나 위와 같은 증상이 동반되거나, 상태가 급격히 악화되는 경우에는 즉시 동물병원에 방문해야 합니다. 또한, 리파아제 수치 상승이 반복되거나, 보호자가 걱정되는 변화가 있다면 수의사와 상담하는 것이 좋습니다.

-출처(참고한 모든 문서)
서적 - 건강한 개 및 만성 신장 질환이 있는 개의 조기 신장 질환에 대한 소변 알부민 대 크레아티닌 비율의 진단 검증 (저자: 최동준, 윤태식, 이도희, 구윤회, 김하현)
서적 - 44. 개 췌장염의 병인, 위험 요인 및 발병기전에 대한 새로운 통찰력 (저자: 이임수)","1.0","0.9166666666361111","0.5","0.6918338960039895"
"앙상블 검색(Ensemble Search)","목 부분을 다른 강아지에게 물린 말티즈를 어떻게 치료해야 하나요?","말티즈 강아지 목 물림 응급처치 치료 방법","-상태 요약:
말티즈 강아지가 산책 중 다른 개에게 목 부위를 물리는 사고를 겪었습니다. 목 부위는 출혈, 부종, 감염 등 심각한 손상이 발생할 수 있는 부위입니다.

-가능한 원인:
목 부위 교상은 개의 구강 내 다양한 세균에 의한 감염 위험이 매우 높으며, 겉으로 보이는 상처보다 깊은 조직 손상(피하 농양, 괴사, 심한 경우 흉강 손상 및 패혈증)까지 발생할 수 있습니다. 골절이나 내부 장기 손상 가능성도 있으므로 주의가 필요합니다.

-집에서 관리 방법:
1. 상처 부위를 깨끗한 거즈나 천으로 부드럽게 눌러 지혈을 시도하세요.
2. 가정용 소독약(예: 포비돈 등)으로 상처를 조심스럽게 소독하세요.
3. 강아지가 상처를 핥거나 긁지 못하도록 주의해 주세요.
(이외의 처치는 반드시 수의사의 진료 후 진행해야 합니다.)

-병원 방문 시기:
목 부위 교상은 감염, 내부 손상, 패혈증 등 치명적 합병증 위험이 높으므로, 가능한 한 빨리(즉시) 동물병원에 내원해야 합니다. 출혈이 멈추지 않거나, 부종·열감·통증·무기력·호흡 곤란 등 증상이 있으면 응급상황이므로 지체 없이 병원에 방문해야 합니다.

-출처(참고한 모든 문서)
상담기록 - 노령견/외과/기타, 상담기록 - 자견/외과/골절, 상담기록 - 자견/외과/기타","1.0","0.7226190476045953","0.7692307692307693","0.7002563028742674"
"앙상블 검색(Ensemble Search)","뇌전증 진단 평가에서 구조적 MRI 검사는 어떤 목적으로 사용되나요?","뇌전증 진단 구조적 MRI 검사 목적","-상태 요약:
보호자님께서는 반려견의 뇌전증 진단에서 구조적 MRI 검사의 목적에 대해 문의하셨습니다.

-가능한 원인:
구조적 MRI 검사는 반려견의 발작 원인 중 근본적인 구조적 병변(예: 뇌의 형태학적 또는 병리학적 이상)이 있는지 확인하거나 배제하기 위해 시행됩니다. 또한, 뇌전증의 병태생리학적(기능적) 기전을 조사하고 뇌전증 병소를 확인하는 데 목적이 있습니다.

-집에서 관리 방법:
문서에 해당 정보가 없습니다.

-병원 방문 시기:
문서에 해당 정보가 없습니다.

-출처(참고한 모든 문서)
서적 - 개와 고양이의 실전 뇌전증 관리 (저자: 현창백 역)","1.0","0.999999999975","0.8333333333333334","0.6888005951052065"
